Scenario,Parameter,ActualParameter,Replicate,RunIndex,Algorithm,ElapsedMs
sortedness,0.23,0.23475,2,2,Q,134.627846
sortedness,0.23,0.23475,2,3,Q,116.074822
sortedness,0.23,0.23475,2,1,M,114.946345
sortedness,0.23,0.23475,2,2,M,117.628977
sortedness,0.23,0.23475,2,3,M,115.197528
sortedness,0.23,0.23475,2,1,H,123.984731
sortedness,0.23,0.23475,2,2,H,107.144787
sortedness,0.23,0.23475,2,3,H,114.175997
sortedness,0.23,0.23475,2,1,R,113.704978
sortedness,0.23,0.23475,2,2,R,114.786983
sortedness,0.23,0.23475,2,3,R,107.760782
sortedness,0.23,0.23275,3,1,I,130.313245
sortedness,0.23,0.23275,3,2,I,125.870372
sortedness,0.23,0.23275,3,3,I,127.241736
sortedness,0.23,0.23275,3,1,Q,120.067392
sortedness,0.23,0.23275,3,2,Q,123.543671
sortedness,0.23,0.23275,3,3,Q,122.690055
sortedness,0.23,0.23275,3,1,M,118.899034
sortedness,0.23,0.23275,3,2,M,106.217828
sortedness,0.23,0.23275,3,3,M,122.322955
sortedness,0.23,0.23275,3,1,H,106.435606
sortedness,0.23,0.23275,3,2,H,119.342018
sortedness,0.23,0.23275,3,3,H,116.288139
sortedness,0.23,0.23275,3,1,R,122.61939
sortedness,0.23,0.23275,3,2,R,114.667887
sortedness,0.23,0.23275,3,3,R,117.834174
sortedness,0.23,0.23625,4,1,I,144.950927
sortedness,0.23,0.23625,4,2,I,130.219324
sortedness,0.23,0.23625,4,3,I,130.047956
sortedness,0.23,0.23625,4,1,Q,106.774861
sortedness,0.23,0.23625,4,2,Q,116.390142
sortedness,0.23,0.23625,4,3,Q,128.276916
sortedness,0.23,0.23625,4,1,M,112.941781
sortedness,0.23,0.23625,4,2,M,123.479567
sortedness,0.23,0.23625,4,3,M,112.281908
sortedness,0.23,0.23625,4,1,H,112.464114
sortedness,0.23,0.23625,4,2,H,114.08159
sortedness,0.23,0.23625,4,3,H,123.060236
sortedness,0.23,0.23625,4,1,R,114.420435
sortedness,0.23,0.23625,4,2,R,113.993062
sortedness,0.23,0.23625,4,3,R,114.375576
sortedness,0.23,0.2225,5,1,I,128.629996
sortedness,0.23,0.2225,5,2,I,157.309228
sortedness,0.23,0.2225,5,3,I,144.022674
sortedness,0.23,0.2225,5,1,Q,112.113223
sortedness,0.23,0.2225,5,2,Q,113.90037
sortedness,0.23,0.2225,5,3,Q,111.563853
sortedness,0.23,0.2225,5,1,M,114.565654
sortedness,0.23,0.2225,5,2,M,110.498786
sortedness,0.23,0.2225,5,3,M,117.583033
sortedness,0.23,0.2225,5,1,H,128.192234
sortedness,0.23,0.2225,5,2,H,119.603829
sortedness,0.23,0.2225,5,3,H,120.927443
sortedness,0.23,0.2225,5,1,R,125.186189
sortedness,0.23,0.2225,5,2,R,114.000001
sortedness,0.23,0.2225,5,3,R,113.520989
sortedness,0.23,0.2385,6,1,I,144.298961
sortedness,0.23,0.2385,6,2,I,137.648466
sortedness,0.23,0.2385,6,3,I,126.480644
sortedness,0.23,0.2385,6,1,Q,115.181276
sortedness,0.23,0.2385,6,2,Q,112.601737
sortedness,0.23,0.2385,6,3,Q,104.298199
sortedness,0.23,0.2385,6,1,M,110.862558
sortedness,0.23,0.2385,6,2,M,114.149639
sortedness,0.23,0.2385,6,3,M,114.326445
sortedness,0.23,0.2385,6,1,H,114.998319
sortedness,0.23,0.2385,6,2,H,115.419338
sortedness,0.23,0.2385,6,3,H,115.343113
sortedness,0.23,0.2385,6,1,R,117.155991
sortedness,0.23,0.2385,6,2,R,125.702118
sortedness,0.23,0.2385,6,3,R,114.254254
sortedness,0.23,0.242,7,1,I,129.449992
sortedness,0.23,0.242,7,2,I,126.849361
sortedness,0.23,0.242,7,3,I,124.928165
sortedness,0.23,0.242,7,1,Q,126.728647
sortedness,0.23,0.242,7,2,Q,129.873649
sortedness,0.23,0.242,7,3,Q,123.26885
sortedness,0.23,0.242,7,1,M,127.758923
sortedness,0.23,0.242,7,2,M,116.242434
sortedness,0.23,0.242,7,3,M,125.163736
sortedness,0.23,0.242,7,1,H,125.290108
sortedness,0.23,0.242,7,2,H,112.917466
sortedness,0.23,0.242,7,3,H,120.011071
sortedness,0.23,0.242,7,1,R,118.850572
sortedness,0.23,0.242,7,2,R,112.811636
sortedness,0.23,0.242,7,3,R,113.23713
sortedness,0.23,0.22,8,1,I,131.049239
sortedness,0.23,0.22,8,2,I,131.213578
sortedness,0.23,0.22,8,3,I,126.331857
sortedness,0.23,0.22,8,1,Q,110.916499
sortedness,0.23,0.22,8,2,Q,113.53841
sortedness,0.23,0.22,8,3,Q,132.079838
sortedness,0.23,0.22,8,1,M,111.467449
sortedness,0.23,0.22,8,2,M,116.214096
sortedness,0.23,0.22,8,3,M,113.381755
sortedness,0.23,0.22,8,1,H,112.070208
sortedness,0.23,0.22,8,2,H,111.104674
sortedness,0.23,0.22,8,3,H,117.925566
sortedness,0.23,0.22,8,1,R,126.766528
sortedness,0.23,0.22,8,2,R,123.269999
sortedness,0.23,0.22,8,3,R,128.31917
sortedness,0.24,0.23575,1,1,I,130.367803
sortedness,0.24,0.23575,1,2,I,146.490128
sortedness,0.24,0.23575,1,3,I,136.467521
sortedness,0.24,0.23575,1,1,Q,105.576236
sortedness,0.24,0.23575,1,2,Q,112.308252
sortedness,0.24,0.23575,1,3,Q,109.869575
sortedness,0.24,0.23575,1,1,M,112.80659
sortedness,0.24,0.23575,1,2,M,123.402399
sortedness,0.24,0.23575,1,3,M,113.199542
sortedness,0.24,0.23575,1,1,H,113.812804
sortedness,0.24,0.23575,1,2,H,116.554916
sortedness,0.24,0.23575,1,3,H,111.801058
sortedness,0.24,0.23575,1,1,R,117.410178
sortedness,0.24,0.23575,1,2,R,113.452801
sortedness,0.24,0.23575,1,3,R,109.929199
sortedness,0.24,0.235,2,1,I,129.217693
sortedness,0.24,0.235,2,2,I,118.861035
sortedness,0.24,0.235,2,3,I,119.367824
sortedness,0.24,0.235,2,1,Q,113.071203
sortedness,0.24,0.235,2,2,Q,121.057053
sortedness,0.24,0.235,2,3,Q,125.769105
sortedness,0.24,0.235,2,1,M,112.754038
sortedness,0.24,0.235,2,2,M,123.881534
sortedness,0.24,0.235,2,3,M,114.911883
sortedness,0.24,0.235,2,1,H,126.047843
sortedness,0.24,0.235,2,2,H,113.225603
sortedness,0.24,0.235,2,3,H,119.113269
sortedness,0.24,0.235,2,1,R,112.101366
sortedness,0.24,0.235,2,2,R,113.073376
sortedness,0.24,0.235,2,3,R,112.536591
sortedness,0.24,0.23625,3,1,I,130.150938
sortedness,0.24,0.23625,3,2,I,146.428562
sortedness,0.24,0.23625,3,3,I,124.585896
sortedness,0.24,0.23625,3,1,Q,119.230404
sortedness,0.24,0.23625,3,2,Q,117.619683
sortedness,0.24,0.23625,3,3,Q,116.405717
sortedness,0.24,0.23625,3,1,M,119.848094
sortedness,0.24,0.23625,3,2,M,121.960104
sortedness,0.24,0.23625,3,3,M,118.854818
sortedness,0.24,0.23625,3,1,H,123.560028
sortedness,0.24,0.23625,3,2,H,122.898259
sortedness,0.24,0.23625,3,3,H,119.829724
sortedness,0.24,0.23625,3,1,R,119.300681
sortedness,0.24,0.23625,3,2,R,111.126509
sortedness,0.24,0.23625,3,3,R,123.593211
sortedness,0.24,0.24975,4,1,I,127.658578
sortedness,0.24,0.24975,4,2,I,134.490224
sortedness,0.24,0.24975,4,3,I,129.352476
sortedness,0.24,0.24975,4,1,Q,111.036778
sortedness,0.24,0.24975,4,2,Q,112.374347
sortedness,0.24,0.24975,4,3,Q,97.60372
sortedness,0.24,0.24975,4,1,M,112.006163
sortedness,0.24,0.24975,4,2,M,114.606171
sortedness,0.24,0.24975,4,3,M,114.654142
sortedness,0.24,0.24975,4,1,H,109.697197
sortedness,0.24,0.24975,4,2,H,118.486186
sortedness,0.24,0.24975,4,3,H,99.468279
sortedness,0.24,0.24975,4,1,R,109.232156
sortedness,0.24,0.24975,4,2,R,114.20839
sortedness,0.24,0.24975,4,3,R,115.454666
sortedness,0.24,0.234,5,1,I,135.223556
sortedness,0.24,0.234,5,2,I,138.871235
sortedness,0.24,0.234,5,3,I,130.093225
sortedness,0.24,0.234,5,1,Q,116.315722
sortedness,0.24,0.234,5,2,Q,111.744393
sortedness,0.24,0.234,5,3,Q,113.441688
sortedness,0.24,0.234,5,1,M,126.309607
sortedness,0.24,0.234,5,2,M,114.405592
sortedness,0.24,0.234,5,3,M,100.620087
sortedness,0.24,0.234,5,1,H,115.942946
sortedness,0.24,0.234,5,2,H,117.548787
sortedness,0.24,0.234,5,3,H,112.908528
sortedness,0.24,0.234,5,1,R,102.251188
sortedness,0.24,0.234,5,2,R,112.064182
sortedness,0.24,0.234,5,3,R,117.357211
sortedness,0.24,0.235,6,1,I,125.115477
sortedness,0.24,0.235,6,2,I,132.323262
sortedness,0.24,0.235,6,3,I,136.838186
sortedness,0.24,0.235,6,1,Q,117.82079
sortedness,0.24,0.235,6,2,Q,123.933541
sortedness,0.24,0.235,6,3,Q,130.381949
sortedness,0.24,0.235,6,1,M,115.302418
sortedness,0.24,0.235,6,2,M,113.661446
sortedness,0.24,0.235,6,3,M,114.237781
sortedness,0.24,0.235,6,1,H,116.354896
sortedness,0.24,0.235,6,2,H,104.536028
sortedness,0.24,0.235,6,3,H,100.926349
sortedness,0.24,0.235,6,1,R,118.142469
sortedness,0.24,0.235,6,2,R,112.792082
sortedness,0.24,0.235,6,3,R,120.96807
sortedness,0.24,0.2305,7,1,I,136.85168
sortedness,0.24,0.2305,7,2,I,135.156712
sortedness,0.24,0.2305,7,3,I,126.274734
sortedness,0.24,0.2305,7,1,Q,114.434668
sortedness,0.24,0.2305,7,2,Q,116.297158
sortedness,0.24,0.2305,7,3,Q,111.87248
sortedness,0.24,0.2305,7,1,M,112.154493
sortedness,0.24,0.2305,7,2,M,115.713927
sortedness,0.24,0.2305,7,3,M,112.933684
sortedness,0.24,0.2305,7,1,H,113.313941
sortedness,0.24,0.2305,7,2,H,114.962154
sortedness,0.24,0.2305,7,3,H,110.716199
sortedness,0.24,0.2305,7,1,R,112.641374
sortedness,0.24,0.2305,7,2,R,111.12406
sortedness,0.24,0.2305,7,3,R,111.546829
sortedness,0.24,0.234,8,1,I,124.466523
sortedness,0.24,0.234,8,2,I,129.18156
sortedness,0.24,0.234,8,3,I,128.95137
sortedness,0.24,0.234,8,1,Q,107.910139
sortedness,0.24,0.234,8,2,Q,111.351647
sortedness,0.24,0.234,8,3,Q,101.370958
sortedness,0.24,0.234,8,1,M,113.72978
sortedness,0.24,0.234,8,2,M,111.321251
sortedness,0.24,0.234,8,3,M,109.633578
sortedness,0.24,0.234,8,1,H,111.614699
sortedness,0.24,0.234,8,2,H,116.311857
sortedness,0.24,0.234,8,3,H,109.964943
sortedness,0.24,0.234,8,1,R,111.677015
sortedness,0.24,0.234,8,2,R,111.784525
sortedness,0.24,0.234,8,3,R,112.092019
sortedness,0.25,0.253,1,1,I,123.449002
sortedness,0.25,0.253,1,2,I,128.006712
sortedness,0.25,0.253,1,3,I,130.890321
sortedness,0.25,0.253,1,1,Q,116.917323
sortedness,0.25,0.253,1,2,Q,113.881156
sortedness,0.25,0.253,1,3,Q,108.257941
sortedness,0.25,0.253,1,1,M,113.346819
sortedness,0.25,0.253,1,2,M,114.229659
sortedness,0.25,0.253,1,3,M,110.026051
sortedness,0.25,0.253,1,1,H,109.484319
sortedness,0.25,0.253,1,2,H,108.492624
sortedness,0.25,0.253,1,3,H,112.571794
sortedness,0.25,0.253,1,1,R,108.325626
sortedness,0.25,0.253,1,2,R,111.743271
sortedness,0.25,0.253,1,3,R,116.546975
sortedness,0.25,0.25075,2,1,I,123.066744
sortedness,0.25,0.25075,2,2,I,123.800702
sortedness,0.25,0.25075,2,3,I,128.352648
sortedness,0.25,0.25075,2,1,Q,111.477032
sortedness,0.25,0.25075,2,2,Q,111.390673
sortedness,0.25,0.25075,2,3,Q,112.25028
sortedness,0.25,0.25075,2,1,M,110.695282
sortedness,0.25,0.25075,2,2,M,117.676695
sortedness,0.25,0.25075,2,3,M,110.510474
sortedness,0.25,0.25075,2,1,H,110.479894
sortedness,0.25,0.25075,2,2,H,110.484767
sortedness,0.25,0.25075,2,3,H,111.945383
sortedness,0.25,0.25075,2,1,R,110.748253
sortedness,0.25,0.25075,2,2,R,105.363036
sortedness,0.25,0.25075,2,3,R,114.833198
sortedness,0.25,0.252,3,1,I,137.957097
sortedness,0.25,0.252,3,2,I,150.018796
sortedness,0.25,0.252,3,3,I,122.831896
sortedness,0.25,0.252,3,1,Q,111.281426
sortedness,0.25,0.252,3,2,Q,110.3185
sortedness,0.25,0.252,3,3,Q,112.388517
sortedness,0.25,0.252,3,1,M,101.037965
sortedness,0.25,0.252,3,2,M,111.869565
sortedness,0.25,0.252,3,3,M,111.851734
sortedness,0.25,0.252,3,1,H,116.993243
sortedness,0.25,0.252,3,2,H,117.029779
sortedness,0.25,0.252,3,3,H,112.871932
sortedness,0.25,0.252,3,1,R,111.457798
sortedness,0.25,0.252,3,2,R,112.557497
sortedness,0.25,0.252,3,3,R,115.986126
sortedness,0.25,0.2525,4,1,I,125.845556
sortedness,0.25,0.2525,4,2,I,144.758521
sortedness,0.25,0.2525,4,3,I,128.082865
sortedness,0.25,0.2525,4,1,Q,111.832658
sortedness,0.25,0.2525,4,2,Q,114.787966
sortedness,0.25,0.2525,4,3,Q,109.715508
sortedness,0.25,0.2525,4,1,M,113.199308
sortedness,0.25,0.2525,4,2,M,118.405568
sortedness,0.25,0.2525,4,3,M,127.003753
sortedness,0.25,0.2525,4,1,H,110.962177
sortedness,0.25,0.2525,4,2,H,111.762723
sortedness,0.25,0.2525,4,3,H,109.539331
sortedness,0.25,0.2525,4,1,R,107.897458
sortedness,0.25,0.2525,4,2,R,111.564994
sortedness,0.25,0.2525,4,3,R,110.132357
sortedness,0.25,0.247,5,1,I,132.022724
sortedness,0.25,0.247,5,2,I,135.430719
sortedness,0.25,0.247,5,3,I,132.926966
sortedness,0.25,0.247,5,1,Q,116.549809
sortedness,0.25,0.247,5,2,Q,113.726272
sortedness,0.25,0.247,5,3,Q,110.120582
sortedness,0.25,0.247,5,1,M,107.952246
sortedness,0.25,0.247,5,2,M,111.15291
sortedness,0.25,0.247,5,3,M,109.55457
sortedness,0.25,0.247,5,1,H,108.741065
sortedness,0.25,0.247,5,2,H,99.968752
sortedness,0.25,0.247,5,3,H,109.139557
sortedness,0.25,0.247,5,1,R,110.354979
sortedness,0.25,0.247,5,2,R,100.130155
sortedness,0.25,0.247,5,3,R,125.586838
sortedness,0.25,0.251,6,1,I,116.354983
sortedness,0.25,0.251,6,2,I,133.777549
sortedness,0.25,0.251,6,3,I,128.978699
sortedness,0.25,0.251,6,1,Q,114.992501
sortedness,0.25,0.251,6,2,Q,121.33204
sortedness,0.25,0.251,6,3,Q,118.90903
sortedness,0.25,0.251,6,1,M,117.689146
sortedness,0.25,0.251,6,2,M,112.209083
sortedness,0.25,0.251,6,3,M,111.682096
sortedness,0.25,0.251,6,1,H,122.010028
sortedness,0.25,0.251,6,2,H,115.45744
sortedness,0.25,0.251,6,3,H,113.472141
sortedness,0.25,0.251,6,1,R,113.415733
sortedness,0.25,0.251,6,2,R,115.840896
sortedness,0.25,0.251,6,3,R,121.394664
sortedness,0.25,0.2515,7,1,I,133.194241
sortedness,0.25,0.2515,7,2,I,132.617185
sortedness,0.25,0.2515,7,3,I,133.695367
sortedness,0.25,0.2515,7,1,Q,118.195081
sortedness,0.25,0.2515,7,2,Q,111.495316
sortedness,0.25,0.2515,7,3,Q,110.823529
sortedness,0.25,0.2515,7,1,M,113.122181
sortedness,0.25,0.2515,7,2,M,113.973994
sortedness,0.25,0.2515,7,3,M,116.108784
sortedness,0.25,0.2515,7,1,H,110.570913
sortedness,0.25,0.2515,7,2,H,107.691159
sortedness,0.25,0.2515,7,3,H,109.9596
sortedness,0.25,0.2515,7,1,R,112.42333
sortedness,0.25,0.2515,7,2,R,107.980532
sortedness,0.25,0.2515,7,3,R,110.777994
sortedness,0.25,0.2525,8,1,I,126.642371
sortedness,0.25,0.2525,8,2,I,127.433791
sortedness,0.25,0.2525,8,3,I,127.65159
sortedness,0.25,0.2525,8,1,Q,116.379743
sortedness,0.25,0.2525,8,2,Q,111.327587
sortedness,0.25,0.2525,8,3,Q,109.110779
sortedness,0.25,0.2525,8,1,M,109.162794
sortedness,0.25,0.2525,8,2,M,110.790089
sortedness,0.25,0.2525,8,3,M,127.495956
sortedness,0.25,0.2525,8,1,H,168.84801
sortedness,0.25,0.2525,8,2,H,127.512425
sortedness,0.25,0.2525,8,3,H,122.68697
sortedness,0.25,0.2525,8,1,R,113.629599
sortedness,0.25,0.2525,8,2,R,106.544303
sortedness,0.25,0.2525,8,3,R,106.603638
sortedness,0.25,0.254,9,1,I,124.35457
sortedness,0.25,0.254,9,2,I,125.140647
sortedness,0.25,0.254,9,3,I,127.555809
sortedness,0.25,0.254,9,1,Q,111.759739
sortedness,0.25,0.254,9,2,Q,106.559003
sortedness,0.25,0.254,9,3,Q,114.731723
sortedness,0.25,0.254,9,1,M,106.349364
sortedness,0.25,0.254,9,2,M,100.954473
sortedness,0.25,0.254,9,3,M,109.785031
sortedness,0.25,0.254,9,1,H,112.77801
sortedness,0.25,0.254,9,2,H,120.874816
sortedness,0.25,0.254,9,3,H,120.94913
sortedness,0.25,0.254,9,1,R,115.200213
sortedness,0.25,0.254,9,2,R,110.462035
sortedness,0.25,0.254,9,3,R,109.357046
sortedness,0.25,0.256,10,1,I,128.316455
sortedness,0.25,0.256,10,2,I,121.357188
sortedness,0.25,0.256,10,3,I,127.853909
sortedness,0.25,0.256,10,1,Q,111.802746
sortedness,0.25,0.256,10,2,Q,104.045499
sortedness,0.25,0.256,10,3,Q,110.433317
sortedness,0.25,0.256,10,1,M,115.260533
sortedness,0.25,0.256,10,2,M,113.740678
sortedness,0.25,0.256,10,3,M,115.852909
sortedness,0.25,0.256,10,1,H,111.128629
sortedness,0.25,0.256,10,2,H,109.978365
sortedness,0.25,0.256,10,3,H,113.885636
sortedness,0.25,0.256,10,1,R,117.648877
sortedness,0.25,0.256,10,2,R,109.271796
sortedness,0.25,0.256,10,3,R,110.778875
sortedness,0.25,0.25225,11,1,I,125.755762
sortedness,0.25,0.25225,11,2,I,123.015419
sortedness,0.25,0.25225,11,3,I,123.535547
sortedness,0.25,0.25225,11,1,Q,119.392119
sortedness,0.25,0.25225,11,2,Q,109.923164
sortedness,0.25,0.25225,11,3,Q,113.395332
sortedness,0.25,0.25225,11,1,M,119.873917
sortedness,0.25,0.25225,11,2,M,111.882396
sortedness,0.25,0.25225,11,3,M,109.868638
sortedness,0.25,0.25225,11,1,H,125.30757
sortedness,0.25,0.25225,11,2,H,119.423587
sortedness,0.25,0.25225,11,3,H,103.768097
sortedness,0.25,0.25225,11,1,R,110.409971
sortedness,0.25,0.25225,11,2,R,111.781004
sortedness,0.25,0.25225,11,3,R,109.405584
sortedness,0.26,0.268,1,1,I,124.042266
sortedness,0.26,0.268,1,2,I,120.910872
sortedness,0.26,0.268,1,3,I,124.654443
sortedness,0.26,0.268,1,1,Q,124.980185
sortedness,0.26,0.268,1,2,Q,118.276264
sortedness,0.26,0.268,1,3,Q,112.886507
sortedness,0.26,0.268,1,1,M,121.426679
sortedness,0.26,0.268,1,2,M,113.66018
sortedness,0.26,0.268,1,3,M,112.928952
sortedness,0.26,0.268,1,1,H,117.963022
sortedness,0.26,0.268,1,2,H,123.916962
sortedness,0.26,0.268,1,3,H,112.664012
sortedness,0.26,0.268,1,1,R,114.280253
sortedness,0.26,0.268,1,2,R,124.28644
sortedness,0.26,0.268,1,3,R,119.281062
sortedness,0.26,0.25725,2,1,I,140.921519
sortedness,0.26,0.25725,2,2,I,134.122322
sortedness,0.26,0.25725,2,3,I,126.169885
sortedness,0.26,0.25725,2,1,Q,113.156107
sortedness,0.26,0.25725,2,2,Q,112.075323
sortedness,0.26,0.25725,2,3,Q,112.362552
sortedness,0.26,0.25725,2,1,M,116.414176
sortedness,0.26,0.25725,2,2,M,111.607812
sortedness,0.26,0.25725,2,3,M,114.058696
sortedness,0.26,0.25725,2,1,H,110.983406
sortedness,0.26,0.25725,2,2,H,109.546592
sortedness,0.26,0.25725,2,3,H,110.135166
sortedness,0.26,0.25725,2,1,R,104.489212
sortedness,0.26,0.25725,2,2,R,110.112799
sortedness,0.26,0.25725,2,3,R,111.515921
sortedness,0.26,0.27025,3,1,I,122.534918
sortedness,0.26,0.27025,3,2,I,109.501682
sortedness,0.26,0.27025,3,3,I,123.992887
sortedness,0.26,0.27025,3,1,Q,121.596071
sortedness,0.26,0.27025,3,2,Q,108.967298
sortedness,0.26,0.27025,3,3,Q,109.129907
sortedness,0.26,0.27025,3,1,M,109.330743
sortedness,0.26,0.27025,3,2,M,124.249582
sortedness,0.26,0.27025,3,3,M,113.000496
sortedness,0.26,0.27025,3,1,H,109.145834
sortedness,0.26,0.27025,3,2,H,111.907112
sortedness,0.26,0.27025,3,3,H,112.158251
sortedness,0.26,0.27025,3,1,R,109.446899
sortedness,0.26,0.27025,3,2,R,108.739033
sortedness,0.26,0.27025,3,3,R,112.398716
sortedness,0.26,0.2675,4,1,I,124.081588
sortedness,0.26,0.2675,4,2,I,132.984517
sortedness,0.26,0.2675,4,3,I,130.380852
sortedness,0.26,0.2675,4,1,Q,108.116699
sortedness,0.26,0.2675,4,2,Q,116.588495
sortedness,0.26,0.2675,4,3,Q,126.355297
sortedness,0.26,0.2675,4,1,M,134.106815
sortedness,0.26,0.2675,4,2,M,127.428673
sortedness,0.26,0.2675,4,3,M,130.260929
sortedness,0.26,0.2675,4,1,H,121.520028
sortedness,0.26,0.2675,4,2,H,119.763589
sortedness,0.26,0.2675,4,3,H,128.790916
sortedness,0.26,0.2675,4,1,R,115.956766
sortedness,0.26,0.2675,4,2,R,122.929843
sortedness,0.26,0.2675,4,3,R,115.920892
sortedness,0.26,0.2515,5,1,I,131.315623
sortedness,0.26,0.2515,5,2,I,129.180631
sortedness,0.26,0.2515,5,3,I,133.637838
sortedness,0.26,0.2515,5,1,Q,117.233363
sortedness,0.26,0.2515,5,2,Q,119.739362
sortedness,0.26,0.2515,5,3,Q,127.46845
sortedness,0.26,0.2515,5,1,M,119.489374
sortedness,0.26,0.2515,5,2,M,116.792109
sortedness,0.26,0.2515,5,3,M,118.189096
sortedness,0.26,0.2515,5,1,H,131.052809
sortedness,0.26,0.2515,5,2,H,122.818671
sortedness,0.26,0.2515,5,3,H,116.313539
sortedness,0.26,0.2515,5,1,R,118.844144
sortedness,0.26,0.2515,5,2,R,120.616818
sortedness,0.26,0.2515,5,3,R,118.690066
sortedness,0.26,0.261,6,1,I,121.735748
sortedness,0.26,0.261,6,2,I,131.092774
sortedness,0.26,0.261,6,3,I,130.56403
sortedness,0.26,0.261,6,1,Q,133.78938
sortedness,0.26,0.261,6,2,Q,106.017428
sortedness,0.26,0.261,6,3,Q,118.116624
sortedness,0.26,0.261,6,1,M,106.52445
sortedness,0.26,0.261,6,2,M,107.072118
sortedness,0.26,0.261,6,3,M,117.38448
sortedness,0.26,0.261,6,1,H,124.284621
sortedness,0.26,0.261,6,2,H,122.615588
sortedness,0.26,0.261,6,3,H,117.003813
sortedness,0.26,0.261,6,1,R,117.697095
sortedness,0.26,0.261,6,2,R,120.829592
sortedness,0.26,0.261,6,3,R,120.072274
sortedness,0.26,0.266,7,1,I,140.222365
sortedness,0.26,0.266,7,2,I,139.217434
sortedness,0.26,0.266,7,3,I,131.200231
sortedness,0.26,0.266,7,1,Q,131.97896
sortedness,0.26,0.266,7,2,Q,118.609906
sortedness,0.26,0.266,7,3,Q,118.73507
sortedness,0.26,0.266,7,1,M,117.617936
sortedness,0.26,0.266,7,2,M,119.442957
sortedness,0.26,0.266,7,3,M,114.532305
sortedness,0.26,0.266,7,1,H,121.758173
sortedness,0.26,0.266,7,2,H,120.787355
sortedness,0.26,0.266,7,3,H,118.715988
sortedness,0.26,0.266,7,1,R,115.845891
sortedness,0.26,0.266,7,2,R,117.42874
sortedness,0.26,0.266,7,3,R,123.058115
sortedness,0.26,0.2635,8,1,I,134.52556
sortedness,0.26,0.2635,8,2,I,135.64884
sortedness,0.26,0.2635,8,3,I,133.987098
sortedness,0.26,0.2635,8,1,Q,117.056595
sortedness,0.26,0.2635,8,2,Q,116.890018
sortedness,0.26,0.2635,8,3,Q,108.82757
sortedness,0.26,0.2635,8,1,M,122.49712
sortedness,0.26,0.2635,8,2,M,113.921175
sortedness,0.26,0.2635,8,3,M,119.004388
sortedness,0.26,0.2635,8,1,H,118.763859
sortedness,0.26,0.2635,8,2,H,120.748986
sortedness,0.26,0.2635,8,3,H,116.049784
sortedness,0.26,0.2635,8,1,R,118.324077
sortedness,0.26,0.2635,8,2,R,135.641115
sortedness,0.26,0.2635,8,3,R,149.015109
sortedness,0.27,0.27975,1,1,I,141.707705
sortedness,0.27,0.27975,1,2,I,146.277953
sortedness,0.27,0.27975,1,3,I,130.152329
sortedness,0.27,0.27975,1,1,Q,123.055609
sortedness,0.27,0.27975,1,2,Q,132.37984
sortedness,0.27,0.27975,1,3,Q,127.205276
sortedness,0.27,0.27975,1,1,M,122.739968
sortedness,0.27,0.27975,1,2,M,122.391675
sortedness,0.27,0.27975,1,3,M,125.286942
sortedness,0.27,0.27975,1,1,H,120.755726
sortedness,0.27,0.27975,1,2,H,130.59622
sortedness,0.27,0.27975,1,3,H,128.865032
sortedness,0.27,0.27975,1,1,R,131.692523
sortedness,0.27,0.27975,1,2,R,122.309552
sortedness,0.27,0.27975,1,3,R,120.768231
sortedness,0.27,0.26275,2,1,I,130.167914
sortedness,0.27,0.26275,2,2,I,135.39122
sortedness,0.27,0.26275,2,3,I,157.248637
sortedness,0.27,0.26275,2,1,Q,118.782927
sortedness,0.27,0.26275,2,2,Q,117.681026
sortedness,0.27,0.26275,2,3,Q,115.815059
sortedness,0.27,0.26275,2,1,M,132.61418
sortedness,0.27,0.26275,2,2,M,116.522742
sortedness,0.27,0.26275,2,3,M,121.421914
sortedness,0.27,0.26275,2,1,H,128.680519
sortedness,0.27,0.26275,2,2,H,118.224616
sortedness,0.27,0.26275,2,3,H,120.639463
sortedness,0.27,0.26275,2,1,R,121.968854
sortedness,0.27,0.26275,2,2,R,116.335323
sortedness,0.27,0.26275,2,3,R,118.298288
sortedness,0.27,0.27325,3,1,I,133.967238
sortedness,0.27,0.27325,3,2,I,132.477971
sortedness,0.27,0.27325,3,3,I,134.613481
sortedness,0.27,0.27325,3,1,Q,129.695177
sortedness,0.27,0.27325,3,2,Q,126.527961
sortedness,0.27,0.27325,3,3,Q,119.030464
sortedness,0.27,0.27325,3,1,M,119.950736
sortedness,0.27,0.27325,3,2,M,135.575397
