Scenario,Parameter,ActualParameter,Replicate,RunIndex,Algorithm,ElapsedMs,TimedOut
digits,5,5,5,1,Q,138.707358,False
digits,5,5,5,2,Q,140.060025,False
digits,5,5,5,3,Q,143.905847,False
digits,5,5,5,1,M,147.086582,False
digits,5,5,5,2,M,144.978159,False
digits,5,5,5,3,M,143.737286,False
digits,5,5,5,1,H,146.331805,False
digits,5,5,5,2,H,135.158277,False
digits,5,5,5,3,H,140.914154,False
digits,5,5,5,1,R,144.978855,False
digits,5,5,5,2,R,141.69444,False
digits,5,5,5,3,R,142.42685,False
digits,5,5,6,1,I,169.840945,False
digits,5,5,6,2,I,171.108377,False
digits,5,5,6,3,I,176.156146,False
digits,5,5,6,1,Q,134.359482,False
digits,5,5,6,2,Q,138.703494,False
digits,5,5,6,3,Q,138.241949,False
digits,5,5,6,1,M,136.012182,False
digits,5,5,6,2,M,137.953098,False
digits,5,5,6,3,M,150.85537,False
digits,5,5,6,1,H,138.263003,False
digits,5,5,6,2,H,159.667655,False
digits,5,5,6,3,H,157.301182,False
digits,5,5,6,1,R,152.785776,False
digits,5,5,6,2,R,144.501328,False
digits,5,5,6,3,R,142.57815,False
digits,5,5,7,1,I,166.655756,False
digits,5,5,7,2,I,169.871144,False
digits,5,5,7,3,I,179.148155,False
digits,5,5,7,1,Q,141.809051,False
digits,5,5,7,2,Q,144.983712,False
digits,5,5,7,3,Q,159.08201,False
digits,5,5,7,1,M,159.397435,False
digits,5,5,7,2,M,147.290018,False
digits,5,5,7,3,M,150.637783,False
digits,5,5,7,1,H,134.309511,False
digits,5,5,7,2,H,141.677072,False
digits,5,5,7,3,H,143.78171,False
digits,5,5,7,1,R,153.373603,False
digits,5,5,7,2,R,141.782802,False
digits,5,5,7,3,R,142.67083,False
digits,5,5,8,1,I,175.437432,False
digits,5,5,8,2,I,168.411147,False
digits,5,5,8,3,I,172.380211,False
digits,5,5,8,1,Q,136.784905,False
digits,5,5,8,2,Q,136.370596,False
digits,5,5,8,3,Q,142.781171,False
digits,5,5,8,1,M,140.1615,False
digits,5,5,8,2,M,136.548423,False
digits,5,5,8,3,M,154.412819,False
digits,5,5,8,1,H,156.525885,False
digits,5,5,8,2,H,158.493416,False
digits,5,5,8,3,H,152.019004,False
digits,5,5,8,1,R,147.359985,False
digits,5,5,8,2,R,151.75382,False
digits,5,5,8,3,R,152.381092,False
digits,6,6,1,1,I,176.638522,False
digits,6,6,1,2,I,167.164397,False
digits,6,6,1,3,I,197.550324,False
digits,6,6,1,1,Q,166.121919,False
digits,6,6,1,2,Q,135.953548,False
digits,6,6,1,3,Q,145.7057,False
digits,6,6,1,1,M,137.654617,False
digits,6,6,1,2,M,141.723532,False
digits,6,6,1,3,M,137.797558,False
digits,6,6,1,1,H,144.734703,False
digits,6,6,1,2,H,144.953839,False
digits,6,6,1,3,H,152.056528,False
digits,6,6,1,1,R,147.941293,False
digits,6,6,1,2,R,162.454356,False
digits,6,6,1,3,R,148.879888,False
digits,6,6,2,1,I,189.530435,False
digits,6,6,2,2,I,170.643798,False
digits,6,6,2,3,I,189.163036,False
digits,6,6,2,1,Q,141.307717,False
digits,6,6,2,2,Q,139.212994,False
digits,6,6,2,3,Q,151.372244,False
digits,6,6,2,1,M,139.960742,False
digits,6,6,2,2,M,136.792501,False
digits,6,6,2,3,M,147.174405,False
digits,6,6,2,1,H,139.131865,False
digits,6,6,2,2,H,158.657817,False
digits,6,6,2,3,H,141.457876,False
digits,6,6,2,1,R,194.847593,False
digits,6,6,2,2,R,158.443173,False
digits,6,6,2,3,R,173.468607,False
digits,6,6,3,1,I,188.048769,False
digits,6,6,3,2,I,207.232235,False
digits,6,6,3,3,I,193.435444,False
digits,6,6,3,1,Q,164.14964,False
digits,6,6,3,2,Q,146.850658,False
digits,6,6,3,3,Q,141.208061,False
digits,6,6,3,1,M,163.015564,False
digits,6,6,3,2,M,134.487904,False
digits,6,6,3,3,M,143.843831,False
digits,6,6,3,1,H,166.264723,False
digits,6,6,3,2,H,140.36776,False
digits,6,6,3,3,H,146.302272,False
digits,6,6,3,1,R,161.197104,False
digits,6,6,3,2,R,134.608298,False
digits,6,6,3,3,R,158.214821,False
digits,6,6,4,1,I,171.004539,False
digits,6,6,4,2,I,186.624173,False
digits,6,6,4,3,I,169.379793,False
digits,6,6,4,1,Q,134.509246,False
digits,6,6,4,2,Q,152.103911,False
digits,6,6,4,3,Q,151.982774,False
digits,6,6,4,1,M,139.19892,False
digits,6,6,4,2,M,137.056131,False
digits,6,6,4,3,M,155.556852,False
digits,6,6,4,1,H,153.201643,False
digits,6,6,4,2,H,140.582491,False
digits,6,6,4,3,H,160.734006,False
digits,6,6,4,1,R,146.263332,False
digits,6,6,4,2,R,163.068578,False
digits,6,6,4,3,R,144.6673,False
digits,6,6,5,1,I,190.762068,False
digits,6,6,5,2,I,206.703695,False
digits,6,6,5,3,I,203.157322,False
digits,6,6,5,1,Q,151.898053,False
digits,6,6,5,2,Q,151.493397,False
digits,6,6,5,3,Q,147.785854,False
digits,6,6,5,1,M,174.964384,False
digits,6,6,5,2,M,154.102389,False
digits,6,6,5,3,M,143.993351,False
digits,6,6,5,1,H,159.98643,False
digits,6,6,5,2,H,141.975107,False
digits,6,6,5,3,H,156.086788,False
digits,6,6,5,1,R,145.333811,False
digits,6,6,5,2,R,144.279595,False
digits,6,6,5,3,R,134.83361,False
digits,6,6,6,1,I,170.793853,False
digits,6,6,6,2,I,174.4166,False
digits,6,6,6,3,I,185.801954,False
digits,6,6,6,1,Q,156.026716,False
digits,6,6,6,2,Q,152.929651,False
digits,6,6,6,3,Q,154.979219,False
digits,6,6,6,1,M,139.092506,False
digits,6,6,6,2,M,155.157668,False
digits,6,6,6,3,M,153.506493,False
digits,6,6,6,1,H,137.843925,False
digits,6,6,6,2,H,130.819516,False
digits,6,6,6,3,H,154.597169,False
digits,6,6,6,1,R,163.59111,False
digits,6,6,6,2,R,152.078273,False
digits,6,6,6,3,R,194.470325,False
digits,6,6,7,1,I,169.634503,False
digits,6,6,7,2,I,179.94491,False
digits,6,6,7,3,I,199.10696,False
digits,6,6,7,1,Q,149.280231,False
digits,6,6,7,2,Q,156.766737,False
digits,6,6,7,3,Q,152.96994,False
digits,6,6,7,1,M,156.950726,False
digits,6,6,7,2,M,159.370407,False
digits,6,6,7,3,M,150.259152,False
digits,6,6,7,1,H,138.940837,False
digits,6,6,7,2,H,155.90459,False
digits,6,6,7,3,H,156.935326,False
digits,6,6,7,1,R,137.365693,False
digits,6,6,7,2,R,162.317992,False
digits,6,6,7,3,R,151.057919,False
digits,6,6,8,1,I,175.194566,False
digits,6,6,8,2,I,196.122397,False
digits,6,6,8,3,I,173.415326,False
digits,6,6,8,1,Q,140.202435,False
digits,6,6,8,2,Q,138.255361,False
digits,6,6,8,3,Q,139.088429,False
digits,6,6,8,1,M,150.168338,False
digits,6,6,8,2,M,151.534395,False
digits,6,6,8,3,M,148.401148,False
digits,6,6,8,1,H,146.340925,False
digits,6,6,8,2,H,173.014047,False
digits,6,6,8,3,H,140.590605,False
digits,6,6,8,1,R,160.469795,False
digits,6,6,8,2,R,149.348594,False
digits,6,6,8,3,R,153.958428,False
digits,7,7,1,1,I,214.883029,False
digits,7,7,1,2,I,200.94308,False
digits,7,7,1,3,I,209.871748,False
digits,7,7,1,1,Q,138.18599,False
digits,7,7,1,2,Q,140.785771,False
digits,7,7,1,3,Q,142.546726,False
digits,7,7,1,1,M,142.633764,False
digits,7,7,1,2,M,139.683473,False
digits,7,7,1,3,M,155.802851,False
digits,7,7,1,1,H,141.171753,False
digits,7,7,1,2,H,135.957901,False
digits,7,7,1,3,H,127.11637,False
digits,7,7,1,1,R,149.368462,False
digits,7,7,1,2,R,146.371009,False
digits,7,7,1,3,R,151.608005,False
digits,7,7,2,1,I,191.335496,False
digits,7,7,2,2,I,179.364281,False
digits,7,7,2,3,I,184.724159,False
digits,7,7,2,1,Q,142.405177,False
digits,7,7,2,2,Q,155.148591,False
digits,7,7,2,3,Q,144.940242,False
digits,7,7,2,1,M,156.574643,False
digits,7,7,2,2,M,140.934997,False
digits,7,7,2,3,M,141.995578,False
digits,7,7,2,1,H,138.30193,False
digits,7,7,2,2,H,134.761779,False
digits,7,7,2,3,H,141.312825,False
digits,7,7,2,1,R,146.112031,False
digits,7,7,2,2,R,147.100977,False
digits,7,7,2,3,R,147.825261,False
digits,7,7,3,1,I,170.504893,False
digits,7,7,3,2,I,175.020843,False
digits,7,7,3,3,I,169.529995,False
digits,7,7,3,1,Q,135.111106,False
digits,7,7,3,2,Q,134.656411,False
digits,7,7,3,3,Q,139.281639,False
digits,7,7,3,1,M,140.815819,False
digits,7,7,3,2,M,140.118216,False
digits,7,7,3,3,M,139.767269,False
digits,7,7,3,1,H,141.248658,False
digits,7,7,3,2,H,138.833827,False
digits,7,7,3,3,H,129.772984,False
digits,7,7,3,1,R,144.235325,False
digits,7,7,3,2,R,141.891459,False
digits,7,7,3,3,R,148.15227,False
digits,7,7,4,1,I,174.787793,False
digits,7,7,4,2,I,174.591535,False
digits,7,7,4,3,I,172.228985,False
digits,7,7,4,1,Q,140.920255,False
digits,7,7,4,2,Q,137.290041,False
digits,7,7,4,3,Q,136.200874,False
digits,7,7,4,1,M,135.518885,False
digits,7,7,4,2,M,125.514615,False
digits,7,7,4,3,M,133.242489,False
digits,7,7,4,1,H,140.299926,False
digits,7,7,4,2,H,150.07,False
digits,7,7,4,3,H,140.399065,False
digits,7,7,4,1,R,143.289741,False
digits,7,7,4,2,R,144.190319,False
digits,7,7,4,3,R,147.90827,False
digits,7,7,5,1,I,165.245975,False
digits,7,7,5,2,I,163.929289,False
digits,7,7,5,3,I,175.834979,False
digits,7,7,5,1,Q,127.628035,False
digits,7,7,5,2,Q,135.278041,False
digits,7,7,5,3,Q,141.296147,False
digits,7,7,5,1,M,136.332106,False
digits,7,7,5,2,M,136.491304,False
digits,7,7,5,3,M,155.183072,False
digits,7,7,5,1,H,147.034488,False
digits,7,7,5,2,H,146.534611,False
digits,7,7,5,3,H,137.561983,False
digits,7,7,5,1,R,146.391242,False
digits,7,7,5,2,R,144.89596,False
digits,7,7,5,3,R,143.975355,False
digits,7,7,6,1,I,167.561306,False
digits,7,7,6,2,I,167.911033,False
digits,7,7,6,3,I,164.822223,False
digits,7,7,6,1,Q,136.270029,False
digits,7,7,6,2,Q,139.359563,False
digits,7,7,6,3,Q,131.238447,False
digits,7,7,6,1,M,132.805587,False
digits,7,7,6,2,M,135.493334,False
digits,7,7,6,3,M,147.607772,False
digits,7,7,6,1,H,128.508488,False
digits,7,7,6,2,H,143.637211,False
digits,7,7,6,3,H,145.895921,False
digits,7,7,6,1,R,147.027594,False
digits,7,7,6,2,R,143.556044,False
digits,7,7,6,3,R,144.043057,False
digits,7,7,7,1,I,173.936893,False
digits,7,7,7,2,I,169.140055,False
digits,7,7,7,3,I,169.461234,False
digits,7,7,7,1,Q,137.450663,False
digits,7,7,7,2,Q,137.667785,False
digits,7,7,7,3,Q,137.136945,False
digits,7,7,7,1,M,140.435441,False
digits,7,7,7,2,M,144.719986,False
digits,7,7,7,3,M,150.248011,False
digits,7,7,7,1,H,174.177038,False
digits,7,7,7,2,H,142.889162,False
digits,7,7,7,3,H,161.462268,False
digits,7,7,7,1,R,162.36218,False
digits,7,7,7,2,R,146.405322,False
digits,7,7,7,3,R,148.480036,False
digits,7,7,8,1,I,166.595399,False
digits,7,7,8,2,I,169.032136,False
digits,7,7,8,3,I,166.98001,False
digits,7,7,8,1,Q,136.708342,False
digits,7,7,8,2,Q,137.475994,False
digits,7,7,8,3,Q,141.146001,False
digits,7,7,8,1,M,138.712486,False
digits,7,7,8,2,M,145.861669,False
digits,7,7,8,3,M,138.066979,False
digits,7,7,8,1,H,138.678465,False
digits,7,7,8,2,H,141.381106,False
digits,7,7,8,3,H,145.376599,False
digits,7,7,8,1,R,160.608904,False
digits,7,7,8,2,R,145.422541,False
digits,7,7,8,3,R,142.796169,False
digits,7,7,9,1,I,172.666034,False
digits,7,7,9,2,I,169.994982,False
digits,7,7,9,3,I,183.907967,False
digits,7,7,9,1,Q,138.966555,False
digits,7,7,9,2,Q,124.908658,False
digits,7,7,9,3,Q,134.362623,False
digits,7,7,9,1,M,135.765278,False
digits,7,7,9,2,M,134.195995,False
digits,7,7,9,3,M,137.536784,False
digits,7,7,9,1,H,134.167716,False
digits,7,7,9,2,H,135.505587,False
digits,7,7,9,3,H,136.468371,False
digits,7,7,9,1,R,149.51612,False
digits,7,7,9,2,R,145.876184,False
digits,7,7,9,3,R,174.566466,False
digits,8,8,1,1,I,174.343495,False
digits,8,8,1,2,I,172.59428,False
digits,8,8,1,3,I,179.163625,False
digits,8,8,1,1,Q,153.002831,False
digits,8,8,1,2,Q,136.697996,False
digits,8,8,1,3,Q,140.251338,False
digits,8,8,1,1,M,138.935847,False
digits,8,8,1,2,M,138.044521,False
digits,8,8,1,3,M,159.898835,False
digits,8,8,1,1,H,155.243263,False
digits,8,8,1,2,H,157.475058,False
digits,8,8,1,3,H,143.628659,False
digits,8,8,1,1,R,148.541094,False
digits,8,8,1,2,R,155.998009,False
digits,8,8,1,3,R,145.876112,False
digits,8,8,2,1,I,171.979686,False
digits,8,8,2,2,I,169.539419,False
digits,8,8,2,3,I,172.608613,False
digits,8,8,2,1,Q,151.550843,False
digits,8,8,2,2,Q,133.382803,False
digits,8,8,2,3,Q,135.93981,False
digits,8,8,2,1,M,138.008114,False
digits,8,8,2,2,M,141.204502,False
digits,8,8,2,3,M,135.332795,False
digits,8,8,2,1,H,152.577419,False
digits,8,8,2,2,H,138.525144,False
digits,8,8,2,3,H,134.921276,False
digits,8,8,2,1,R,149.3605,False
digits,8,8,2,2,R,147.530923,False
digits,8,8,2,3,R,167.968286,False
digits,8,8,3,1,I,188.113953,False
digits,8,8,3,2,I,176.145755,False
digits,8,8,3,3,I,189.760529,False
digits,8,8,3,1,Q,140.279441,False
digits,8,8,3,2,Q,141.29525,False
digits,8,8,3,3,Q,139.27591,False
digits,8,8,3,1,M,140.058536,False
digits,8,8,3,2,M,142.86544,False
digits,8,8,3,3,M,135.74174,False
digits,8,8,3,1,H,150.846202,False
digits,8,8,3,2,H,139.381352,False
digits,8,8,3,3,H,140.54817,False
digits,8,8,3,1,R,155.23274,False
digits,8,8,3,2,R,148.999237,False
digits,8,8,3,3,R,146.468549,False
digits,8,8,4,1,I,171.125272,False
digits,8,8,4,2,I,220.032823,False
digits,8,8,4,3,I,173.20837,False
digits,8,8,4,1,Q,137.219207,False
digits,8,8,4,2,Q,137.296556,False
digits,8,8,4,3,Q,137.357759,False
digits,8,8,4,1,M,129.710889,False
digits,8,8,4,2,M,139.190894,False
digits,8,8,4,3,M,141.958248,False
digits,8,8,4,1,H,138.148262,False
digits,8,8,4,2,H,133.087013,False
digits,8,8,4,3,H,141.396057,False
digits,8,8,4,1,R,145.689277,False
digits,8,8,4,2,R,146.39208,False
digits,8,8,4,3,R,144.462925,False
digits,8,8,5,1,I,169.495366,False
digits,8,8,5,2,I,186.258527,False
digits,8,8,5,3,I,170.789817,False
digits,8,8,5,1,Q,137.704281,False
digits,8,8,5,2,Q,157.412183,False
digits,8,8,5,3,Q,141.70964,False
digits,8,8,5,1,M,140.497153,False
digits,8,8,5,2,M,141.569044,False
digits,8,8,5,3,M,147.698987,False
digits,8,8,5,1,H,144.289704,False
digits,8,8,5,2,H,135.535943,False
digits,8,8,5,3,H,136.739543,False
digits,8,8,5,1,R,146.267147,False
digits,8,8,5,2,R,149.816134,False
digits,8,8,5,3,R,152.861136,False
digits,8,8,6,1,I,177.833435,False
digits,8,8,6,2,I,170.703582,False
digits,8,8,6,3,I,170.475163,False
digits,8,8,6,1,Q,139.241068,False
digits,8,8,6,2,Q,144.108757,False
digits,8,8,6,3,Q,151.898035,False
digits,8,8,6,1,M,142.877891,False
digits,8,8,6,2,M,158.79312,False
digits,8,8,6,3,M,133.572692,False
digits,8,8,6,1,H,137.79111,False
digits,8,8,6,2,H,137.178097,False
digits,8,8,6,3,H,134.632191,False
digits,8,8,6,1,R,147.996716,False
digits,8,8,6,2,R,142.729009,False
digits,8,8,6,3,R,177.771234,False
digits,8,8,7,1,I,181.938079,False
digits,8,8,7,2,I,188.037301,False
digits,8,8,7,3,I,171.797159,False
digits,8,8,7,1,Q,136.832494,False
digits,8,8,7,2,Q,136.952902,False
digits,8,8,7,3,Q,139.458441,False
digits,8,8,7,1,M,146.059487,False
digits,8,8,7,2,M,139.531348,False
digits,8,8,7,3,M,129.18339,False
digits,8,8,7,1,H,135.365507,False
digits,8,8,7,2,H,137.788181,False
digits,8,8,7,3,H,135.312641,False
digits,8,8,7,1,R,148.474528,False
digits,8,8,7,2,R,160.944993,False
digits,8,8,7,3,R,148.994804,False
digits,8,8,8,1,I,170.378734,False
digits,8,8,8,2,I,177.45508,False
digits,8,8,8,3,I,191.716488,False
digits,8,8,8,1,Q,143.114106,False
digits,8,8,8,2,Q,140.763488,False
digits,8,8,8,3,Q,151.920948,False
digits,8,8,8,1,M,142.078163,False
digits,8,8,8,2,M,136.118666,False
digits,8,8,8,3,M,136.441174,False
digits,8,8,8,1,H,141.189443,False
digits,8,8,8,2,H,137.145838,False
digits,8,8,8,3,H,136.726656,False
digits,8,8,8,1,R,144.741159,False
digits,8,8,8,2,R,148.367073,False
digits,8,8,8,3,R,145.268464,False
digits,9,9,1,1,I,166.691205,False
digits,9,9,1,2,I,165.8734,False
digits,9,9,1,3,I,167.372508,False
digits,9,9,1,1,Q,136.515111,False
digits,9,9,1,2,Q,138.59421,False
digits,9,9,1,3,Q,132.206942,False
digits,9,9,1,1,M,139.404772,False
digits,9,9,1,2,M,160.110584,False
digits,9,9,1,3,M,161.475303,False
digits,9,9,1,1,H,156.200561,False
digits,9,9,1,2,H,143.576888,False
digits,9,9,1,3,H,136.269737,False
digits,9,9,1,1,R,149.642008,False
digits,9,9,1,2,R,148.184712,False
digits,9,9,1,3,R,146.96797,False
digits,9,9,2,1,I,180.112565,False
digits,9,9,2,2,I,190.560709,False
digits,9,9,2,3,I,168.667115,False
digits,9,9,2,1,Q,154.327551,False
digits,9,9,2,2,Q,236.044906,False
digits,9,9,2,3,Q,137.436249,False
digits,9,9,2,1,M,138.249833,False
digits,9,9,2,2,M,141.115213,False
digits,9,9,2,3,M,138.24706,False
digits,9,9,2,1,H,136.489986,False
digits,9,9,2,2,H,136.904405,False
digits,9,9,2,3,H,135.815854,False
digits,9,9,2,1,R,154.170085,False
digits,9,9,2,2,R,145.724892,False
digits,9,9,2,3,R,149.310657,False
digits,9,9,3,1,I,167.836942,False
digits,9,9,3,2,I,167.187808,False
digits,9,9,3,3,I,165.603804,False
digits,9,9,3,1,Q,136.308632,False
digits,9,9,3,2,Q,133.553017,False
digits,9,9,3,3,Q,137.698374,False
digits,9,9,3,1,M,136.766026,False
digits,9,9,3,2,M,137.398936,False
digits,9,9,3,3,M,156.871485,False
digits,9,9,3,1,H,135.295574,False
digits,9,9,3,2,H,140.157177,False
digits,9,9,3,3,H,139.353572,False
digits,9,9,3,1,R,147.277149,False
digits,9,9,3,2,R,153.833494,False
digits,9,9,3,3,R,150.267845,False
digits,9,9,4,1,I,166.781625,False
digits,9,9,4,2,I,166.397667,False
digits,9,9,4,3,I,167.678079,False
digits,9,9,4,1,Q,141.944293,False
digits,9,9,4,2,Q,140.290163,False
digits,9,9,4,3,Q,143.613861,False
digits,9,9,4,1,M,145.983002,False
digits,9,9,4,2,M,145.792851,False
digits,9,9,4,3,M,144.091886,False
digits,9,9,4,1,H,134.787673,False
digits,9,9,4,2,H,135.866207,False
digits,9,9,4,3,H,138.764605,False
digits,9,9,4,1,R,136.985401,False
digits,9,9,4,2,R,143.87794,False
digits,9,9,4,3,R,149.090849,False
digits,9,9,5,1,I,169.878984,False
digits,9,9,5,2,I,186.61144,False
digits,9,9,5,3,I,173.384891,False
digits,9,9,5,1,Q,140.554442,False
digits,9,9,5,2,Q,137.551636,False
digits,9,9,5,3,Q,141.59473,False
digits,9,9,5,1,M,139.063022,False
digits,9,9,5,2,M,140.324068,False
digits,9,9,5,3,M,132.855312,False
digits,9,9,5,1,H,134.816387,False
digits,9,9,5,2,H,137.900616,False
digits,9,9,5,3,H,142.607919,False
digits,9,9,5,1,R,149.266552,False
digits,9,9,5,2,R,153.050433,False
digits,9,9,5,3,R,148.602722,False
digits,9,9,6,1,I,196.407009,False
digits,9,9,6,2,I,175.887819,False
digits,9,9,6,3,I,186.120776,False
digits,9,9,6,1,Q,145.989396,False
digits,9,9,6,2,Q,136.42375,False
digits,9,9,6,3,Q,147.652722,False
digits,9,9,6,1,M,142.1382,False
digits,9,9,6,2,M,140.216235,False
digits,9,9,6,3,M,138.976726,False
digits,9,9,6,1,H,136.455591,False
digits,9,9,6,2,H,136.683852,False
digits,9,9,6,3,H,139.018002,False
digits,9,9,6,1,R,170.069568,False
digits,9,9,6,2,R,153.683611,False
digits,9,9,6,3,R,146.614292,False
digits,9,9,7,1,I,165.186785,False
digits,9,9,7,2,I,185.67363,False
digits,9,9,7,3,I,183.707171,False
digits,9,9,7,1,Q,134.283883,False
digits,9,9,7,2,Q,133.136744,False
digits,9,9,7,3,Q,138.898348,False
digits,9,9,7,1,M,140.812079,False
digits,9,9,7,2,M,137.443974,False
digits,9,9,7,3,M,138.043082,False
digits,9,9,7,1,H,135.081769,False
digits,9,9,7,2,H,132.733669,False
digits,9,9,7,3,H,134.268379,False
digits,9,9,7,1,R,148.95988,False
digits,9,9,7,2,R,146.358008,False
digits,9,9,7,3,R,135.745754,False
digits,9,9,8,1,I,169.669252,False
digits,9,9,8,2,I,184.461187,False
digits,9,9,8,3,I,168.649985,False
digits,9,9,8,1,Q,140.200092,False
digits,9,9,8,2,Q,138.405581,False
digits,9,9,8,3,Q,141.476027,False
digits,9,9,8,1,M,138.682409,False
digits,9,9,8,2,M,126.978941,False
digits,9,9,8,3,M,135.244431,False
digits,9,9,8,1,H,134.85608,False
digits,9,9,8,2,H,142.44327,False
digits,9,9,8,3,H,138.053896,False
digits,9,9,8,1,R,151.924572,False
digits,9,9,8,2,R,152.033265,False
digits,9,9,8,3,R,151.761054,False
digits,9,9,9,1,I,181.103502,False
digits,9,9,9,2,I,167.192796,False
digits,9,9,9,3,I,166.550611,False
digits,9,9,9,1,Q,136.441884,False
digits,9,9,9,2,Q,140.809149,False
digits,9,9,9,3,Q,138.141092,False
digits,9,9,9,1,M,128.601098,False
digits,9,9,9,2,M,139.76774,False
digits,9,9,9,3,M,129.290602,False
digits,9,9,9,1,H,136.781211,False
digits,9,9,9,2,H,136.230878,False
digits,9,9,9,3,H,134.759825,False
digits,9,9,9,1,R,153.11544,False
digits,9,9,9,2,R,146.592757,False
digits,9,9,9,3,R,140.039257,False
digits,9,9,10,1,I,172.610614,False
digits,9,9,10,2,I,178.398148,False
digits,9,9,10,3,I,178.665135,False
digits,9,9,10,1,Q,138.765852,False
digits,9,9,10,2,Q,138.605196,False
digits,9,9,10,3,Q,146.858019,False
digits,9,9,10,1,M,156.720768,False
digits,9,9,10,2,M,157.894,False
digits,9,9,10,3,M,158.368104,False
digits,9,9,10,1,H,143.970415,False
digits,9,9,10,2,H,138.606123,False
digits,9,9,10,3,H,141.332693,False
digits,9,9,10,1,R,152.965388,False
digits,9,9,10,2,R,155.863643,False
digits,9,9,10,3,R,148.963759,False
digits,9,9,11,1,I,173.206955,False
digits,9,9,11,2,I,195.043387,False
digits,9,9,11,3,I,173.014544,False
digits,9,9,11,1,Q,139.252312,False
digits,9,9,11,2,Q,138.201537,False
digits,9,9,11,3,Q,136.512556,False
digits,9,9,11,1,M,137.994447,False
digits,9,9,11,2,M,141.379622,False
digits,9,9,11,3,M,140.309493,False
digits,9,9,11,1,H,139.74889,False
digits,9,9,11,2,H,135.502801,False
digits,9,9,11,3,H,141.722954,False
digits,9,9,11,1,R,152.249504,False
digits,9,9,11,2,R,146.871203,False
digits,9,9,11,3,R,146.413947,False
duplicates,0.0,0.0,1,1,I,170.361241,False
duplicates,0.0,0.0,1,2,I,178.162943,False
duplicates,0.0,0.0,1,3,I,173.770651,False
duplicates,0.0,0.0,1,1,Q,140.78302,False
duplicates,0.0,0.0,1,2,Q,142.523074,False
duplicates,0.0,0.0,1,3,Q,148.836771,False
duplicates,0.0,0.0,1,1,M,144.148902,False
duplicates,0.0,0.0,1,2,M,124.272192,False
